Final Stats
Block,orgTotal,startOrg,orgAlive,endTurn,forcedReproductionEvents,unableToActTurns,starveDeath,woundDeath,fightDeath,cullDeath,reproductionDeath,foodHarvest,foodReap,foodConsumed,foodShared,foodStolen,replenishedAmount,asexualReproductionEvents,sexualReproductionEvents,shareEvents,theftEvents,fightEvents,harvestEvents,reapEvents,consumeEvents,replenishEvents,wanderMoves,moveMoves,huntMoves,
Final,380.0,200.0,44.0,999.0,2.0,0.0,62.0,18.0,242.0,14.0,0.0,15752.0,743.0,10525.0,1110.0,1211.0,71643.0,140.0,0.0,43.0,110.0,242.0,136051.0,83.0,1152.0,143.0,19400.0,529.0,0.0,
0,200.0,200.0,34.0,499.0,1.0,0.0,48.0,15.0,103.0,0.0,0.0,8311.0,485.0,5865.0,157.0,379.0,0.0,0.0,0.0,12.0,47.0,103.0,63871.0,43.0,676.0,0.0,10311.0,282.0,0.0,
1,380.0,200.0,44.0,999.0,2.0,0.0,14.0,3.0,139.0,14.0,0.0,7441.0,258.0,4660.0,953.0,832.0,71643.0,140.0,0.0,31.0,63.0,139.0,72180.0,40.0,476.0,143.0,9089.0,247.0,0.0,

number,name,age,generation,cycle,birthTurn,deathTurn,deathReason,parents,gene_Osteo_Pathway_Multiplier,gene_Osteo_Length_ECM,gene_Osteo_Width_ECM,gene_Osteo_Morphogenetic_Protein1,gene_Osteo_Morphogenetic_Protein2,gene_Osteo_Morphogenetic_Protein3,gene_Myo_Pathway_Multiplier,gene_Myo_Fast_Twitch_ECM,gene_Myo_Slow_Twitch_ECM,gene_Myo_Morphogenetic_Protein1,gene_Myo_Morphogenetic_Protein2,gene_Myo_Morphogenetic_Protein3,gene_Neuro_Pathway_Multiplier,gene_Neuro_3d_ECM,gene_Neuro_Morphogenetic_Protein_SensoryResolution,gene_Neuro_Morphogenetic_Protein_Hostile,gene_Neuro_Morphogenetic_Protein_Neutral,gene_Neuro_Morphogenetic_Protein_SelfProjectionPotential,gene_Neuro_Morphogenetic_Protein_MoodNegative,gene_Neuro_Morphogenetic_Protein_MoodPositive,gene_Neuro_Morphogenetic_Protein_Fight,gene_Neuro_Morphogenetic_Protein_Flight,weight,limbLength,boneDiameter,limbStructuralStrength,osteocyteGenesisEfficiency,muscleMass,muscleProteinSynthesis,myocyteGenesisEfficiency,muscleSpeed,muscleEndurance,muscleStrength,neuralMass,perceptionRadius,hostility,moodPositive,fightResponse,colonialCognitionCapacity,neurocyteGenesisEfficiency,eyeSize,cranialSize,facialLength,facialWidth,generalPhenotype,agreeability,speedOfLocomotion,fightingEffectiveness,resourceCarryingCapacity,crit,dodge,maxHp,
90,Sansa90,170,0,gd,0,170,Fight,Simulator,0.2855437141775864,0.03498852003841624,0.9650114799615838,0.5695341332370392,0.6861766570266764,0.4572485943022747,0.7612940745961936,0.07219072966169149,0.9278092703383085,0.193837492354626,0.2515357219415768,0.0278769036646197,0.5112334077943769,0.6665889583660509,0.05163002815668005,0.3757642260067633,0.6242357739932367,0.09239783961467474,0.8642949793942836,0.13570502060571643,0.9834150619256896,0.016584938074310385,0.38789016418878486,0.03498852003841624,0.9650114799615838,0.03625710239199341,0.45680936258423266,0.0278769036646197,0.0278769036646197,3.543195521201997,2.5896251079460164,0.6278318147804122,1.9356940102241484,0.6665889583660509,0.3591094932613655,0.5600148013502617,0.4011469894858837,0.7814244839289393,0.37949339899036283,0.05680371197715298,0.36930144612586413,0.09487334974759071,0.00874713000960406,0.009064275597998352,2.0,0.4399851986497383,1.7785004001144549,1.6492039026220318,1.0495232226924984,0.4999417187745382,1.3523141730011492,1.3522695319211275,
91,Edmure91,16,0,gd,0,16,Starvation,Simulator,0.11999825451736656,0.15597416002742437,0.8440258399725756,0.38315658376797934,0.27558194330036256,0.8991291887616614,0.06305525246123234,0.7100618860056392,0.28993811399436076,0.5675738927546639,0.17151661632572757,0.15543832492754173,0.26347630873193784,0.9723795722619648,0.7575136048765613,0.6605956543820778,0.3394043456179222,0.7644128994252308,0.18466072217350027,0.8153392778264997,0.876942272515411,0.12305772748458899,0.4689600552881666,0.15597416002742437,0.8440258399725756,0.18479784935552723,0.3595728449729473,0.15543832492754173,0.15543832492754173,4.726054372087872,4.5681262091356025,0.24510485097208776,3.127119089747764,0.9723795722619648,0.8649465885692631,0.46131409413889457,0.8938594250442322,0.5803348035313711,0.8683962358435978,0.02927514541465976,0.8666714122064305,0.21709905896089945,0.03899354000685609,0.04619946233888181,4.0,0.5386859058611054,3.091229235698248,2.8037520854084184,1.2850072386228186,0.7292846791964736,2.3039143835309894,1.7049674541584932,
92,Jon92,996,0,gr,0,Alive,Survived,Simulator,0.6338947802803456,0.5675810094427192,0.43241899055728084,0.3982931768662573,0.9724822337462099,0.6101350017529665,0.32859838176489387,0.5069612875542647,0.49303871244573527,0.6342225929714443,0.6362102207516422,0.7091955525226719,0.4446587760450519,0.007293736030248854,0.3728999801273709,0.07464681696719044,0.9253531830328096,0.7197507685045776,0.06252524177896834,0.9374747582210317,0.33900612558272414,0.6609938744172759,0.5096141977365065,0.5675810094427192,0.43241899055728084,1.3125718847621564,0.6497399945852249,0.7091955525226719,0.7091955525226719,4.620015774587058,0.7148399136894728,0.5650909924713808,0.6649236066167754,0.007293736030248854,0.19009685807880988,0.28429301468653967,0.47238424712564026,0.3724802546815869,0.36352225226741325,0.04940653067167243,0.27680955517311157,0.09088056306685331,0.1418952523606798,0.3281429711905391,2.0,0.7157069853134603,0.6898793734691916,0.7785603042115865,0.6016201264307369,0.0054703020226866406,0.46174301632035664,1.7730540999479851,
93,Edmure93,46,0,gd,0,46,Fight,Simulator,0.7673903846839848,0.6292665213276427,0.3707334786723573,0.667303541225552,0.8822585538676844,0.2250780181424722,0.029821085794242252,0.9298491688372178,0.0701508311627822,0.5319423520526048,0.02328171935355494,0.7417326352033858,0.2938847398090232,0.2702489524200413,0.19175429432823765,0.145258364390084,0.854741635609916,0.3373708451190973,0.855737893398972,0.144262106601028,0.6309992473707208,0.3690007526292792,0.5523114766717938,0.6292665213276427,0.3707334786723573,1.6973555330938128,0.6618841765207357,0.7417326352033858,0.7417326352033858,3.800444915086941,1.253617711700456,0.29401143250965006,0.9337489519701875,0.2702489524200413,0.2310016233741395,0.5002490644472639,0.20725552951053466,0.6387480074195426,0.3038098987695693,0.032653859978780356,0.26740576107185443,0.07595247469239233,0.15731663033191068,0.4243388832734532,2.0,0.4997509355527361,1.0453001941814357,1.1365229138028758,0.5571209931151175,0.202686714315031,0.7644290342259675,1.498327650528819,
94,Arya94,750,0,grd,0,750,Wounds,Simulator,0.1043688632638119,0.03346739729111947,0.9665326027088805,0.1873024936730432,0.024698697679711223,0.6167522455086383,0.9302285569383167,0.33606297979164623,0.6639370202083538,0.09784733813504243,0.8827905474337975,0.09812496511814817,0.9548726691770357,0.6129354220564333,0.8654124263800403,0.13503758783097886,0.8649624121690211,0.12605791232821206,0.2615306278280085,0.7384693721719915,0.42997652590941937,0.5700234740905806,0.4105489885885369,0.03346739729111947,0.9665326027088805,0.034626247678889575,0.2074982326778033,0.09812496511814817,0.09812496511814817,4.579314331620976,3.4248468714053235,0.4753330018449519,2.4416755815518663,0.6129354220564333,0.7391739242182368,0.34914205391474684,0.6757023971142124,0.38334817715484326,0.36949666719232266,0.10609696324189286,0.5543352957052797,0.09237416679808066,0.008366849322779868,0.008656561919722394,3.0,0.6508579460852532,2.3186719224199757,2.1249477316445224,1.150197066778936,0.45970156654232497,1.6990151371274254,1.6309698425135573,
95,Joffrey95,18,0,gd,0,18,Starvation,Simulator,0.02071422500773945,0.5812135743063259,0.4187864256936741,0.27241559903123747,0.006688032974456415,0.806657644652917,0.05717532824352123,0.7185348630217245,0.28146513697827547,0.8715620756949319,0.36650944128645047,0.8341701380847324,0.7980530880956231,0.9441608328283441,0.49916214705806305,0.2762640062972096,0.7237359937027904,0.4844331545571815,0.826282329611249,0.17371767038875097,0.217742770437235,0.782257229562765,0.6950653818251736,0.5812135743063259,0.4187864256936741,1.3878519900534239,0.22543794533481795,0.8341701380847324,0.8341701380847324,4.420913763925876,0.8613768705164773,0.4657001373470944,0.7294846261266831,0.9441608328283441,0.7216614899432036,0.5256365839771147,0.5589392516085475,0.3505457183107593,0.7142969936927628,0.08867256534395812,0.7179792418179831,0.1785742484231907,0.14530339357658148,0.34696299751335596,3.0,0.47436341602288534,0.7954615290992545,0.888167983157034,0.5721229911723296,0.708120624621258,0.7663478942732557,1.5783414248682173,
96,Robb96,570,0,grd,0,570,Fight,Simulator,0.6340328548209725,0.16232457837401892,0.8376754216259811,0.023321917751728316,0.5583842914700068,0.40380530505507817,0.10360276639001764,0.9001834085978806,0.0998165914021194,0.8812792363154079,0.1205985477046635,0.31997322383659665,0.8048507709062483,1.876842475938556E-4,0.7122410005965364,0.3545780948060022,0.6454219051939978,0.9532849822697955,0.5807640091087141,0.41923599089128594,0.6325470240120531,0.3674529759879469,0.39968325391190934,0.16232457837401892,0.8376754216259811,0.1937798032308703,0.45071544478375164,0.31997322383659665,0.31997322383659665,4.971337290993673,2.8133085568984506,0.17320213554694516,1.9332730831146154,1.876842475938556E-4,0.3562143424220651,0.48383552597867907,0.2097118375694399,0.6348044341083363,0.4767363332586947,0.08942786343402759,0.41647533784037993,0.11918408331467367,0.04058114459350473,0.048444950807717574,2.0,0.5161644740213209,1.929931197809167,1.756482103387931,0.8122390658285592,1.407631856953917E-4,1.2866677196013432,1.837160199737151,
97,Edmure97,21,0,gd,0,21,Starvation,Simulator,0.03934867685525889,0.6979506945596499,0.30204930544035014,0.10348629425366729,0.49133695368821007,0.370037323882212,0.5859325088079752,0.22870204251034953,0.7712979574896505,0.3783306432690098,0.559932293985819,0.7918011064780848,0.6836203388082212,0.8149917944332142,0.5820736314479993,0.13487246955016274,0.8651275304498373,0.6858461416892796,0.0960392251880059,0.9039607748119941,0.5042898702040309,0.49571012979596907,0.6417777741868312,0.6979506945596499,0.30204930544035014,2.3107177602746845,0.2087115851069214,0.7918011064780848,0.7918011064780848,4.848305585407052,0.2888377404871427,0.7781323404857953,0.4519359404866936,0.8149917944332142,0.6985327129406067,0.30772792368454216,0.8594762846226042,0.36420784486749996,0.750418968061247,0.07595781542313568,0.7244758405009268,0.18760474201531174,0.17448767363991247,0.5776794400686711,3.0,0.6922720763154578,0.4667879434528388,0.7447265244141609,0.6522262272201087,0.6112438458249106,0.5149399109101961,1.7109916619790362,
98,Hoster98,8,0,gd,0,8,Fight,Simulator,0.5830615060285332,0.39706534496520984,0.6029346550347902,0.44619147021067285,0.8316573908889968,0.6390289564823785,0.15838968612833526,0.9995148171881157,4.8518281188425494E-4,0.3350591321224199,0.43310304064486893,0.4011667401767133,0.6968273006422978,0.003348517052000455,0.8678186893842202,0.9905023044352409,0.009497695564759101,0.20597724857268662,0.9043676746451388,0.09563232535486121,0.23537639379364073,0.7646236062063593,0.4013976275167043,0.39706534496520984,0.6029346550347902,0.6585545243576995,0.6166001659278229,0.4011667401767133,0.4011667401767133,4.371017594997042,2.4915196527703944,0.13404570193349394,1.7056950024914277,0.003348517052000455,0.43558360321811035,0.723717494770095,0.049490421203430834,0.5362449652884864,0.10466288281234354,0.07742525562692198,0.27012324301522694,0.026165720703085885,0.09926633624130246,0.16463863108942486,2.0,0.27628250522990505,1.7776440259629227,1.6448086329222023,0.7294654151392621,0.002511387789000341,1.1859331465716152,1.688347672183929,
99,Hoster99,110,0,gd,0,110,Fight,Simulator,0.5679638930189606,0.628989946804581,0.371010053195419,0.19699531196875253,0.45459145485437213,0.8167356491325151,0.5719839407565893,0.23601049462551782,0.7639895053744822,0.9441533153614388,0.8793044880652194,0.4674257338978358,0.942009793552573,0.2134615251603762,0.6586037507883739,0.6703917185138714,0.32960828148612864,0.8111172402420849,0.8168052446945115,0.18319475530548845,0.40761357394805453,0.5923864260519455,0.4266783971499004,0.628989946804581,0.371010053195419,1.6953447524864733,0.5208500403987122,0.4674257338978358,0.4674257338978358,5.156691274797994,0.5049154924728686,0.6651349148822667,0.5583219666093346,0.2134615251603762,0.436032637974375,0.6217992408020957,0.19832814023293233,0.5596745621163182,0.5122893827012305,0.10466775483917477,0.4741610103378028,0.12807234567530762,0.15724748670114524,0.42383618812161833,2.0,0.3782007591979043,0.569140596732195,0.7246362238972024,0.6230079365941381,0.16009614387028215,0.432792445778224,1.9274030233452935,
100,Bran100,470,0,gd,0,470,Wounds,Simulator,0.7104011628683803,0.6002358307664057,0.39976416923359426,0.7372880408646886,0.44498264552988487,0.723858222155683,0.7055898147245055,0.4582756746126886,0.5417243253873114,0.6971794912587161,0.1400939336816195,0.8259926938679838,0.053608718342433304,0.537340949270814,0.5176126249671439,0.35581065353575503,0.644189346464245,0.9104270978818055,0.6253743397976408,0.3746256602023592,0.0621435185641902,0.9378564814358098,0.6307261714440514,0.6002358307664057,0.39976416923359426,1.5014748118050316,0.6653862468574034,0.8259926938679838,0.8259926938679838,5.042928872500416,0.5548180728653437,0.6364804482142022,0.5820388646482965,0.537340949270814,0.5274767871189789,0.49529624833334895,0.4559833047365866,0.2908999951812857,0.7238840235763098,0.005956524260270367,0.6256804053476444,0.18097100589407744,0.15005895769160144,0.3753687029512579,3.0,0.504703751666651,0.6059179334123492,0.7404128472579435,0.613388543513164,0.4030057119531105,0.5382805262592697,1.9047572145393632,
101,Edmure101,344,0,gd,0,344,Fight,Simulator,0.8486402620373841,0.3468580365082571,0.6531419634917429,0.30281137198500674,0.12430406168831543,0.18815049184781374,0.02082707391495009,0.2222773681401139,0.7777226318598861,0.9392941370149771,0.8854836109947641,0.7077156233980434,0.5345786511812012,0.13103922273760726,0.490738694669255,0.12988268865630614,0.8701173113436939,0.7947654015575013,0.23023332873569247,0.7697666712643075,0.6324894458365011,0.36751055416349887,0.5581897223462116,0.3468580365082571,0.6531419634917429,0.5310607125194186,0.46250928991918083,0.7077156233980434,0.7077156233980434,4.800333600074293,0.3140772377934315,0.7543869623726053,0.4608471459864894,0.13103922273760726,0.31088895870343114,0.34002900434799965,0.4504029470009574,0.5386512372550112,0.4629023121475543,0.05939762790902235,0.3868956354254927,0.11572557803688857,0.08671450912706427,0.13276517812985464,2.0,0.6599709956520003,0.3839959964188133,0.4328886991135414,0.610597126789986,0.09827941705320545,0.28875713663027736,1.7740801726341653,
102,Robb102,102,0,gd,0,102,Fight,Simulator,0.08797967726848877,0.985984467953571,0.014015532046429025,0.6947995582885311,0.5092213667796738,0.21018718381336277,0.38241106226637334,0.4805235455911081,0.5194764544088919,0.33139456249763544,0.9568333900258887,0.23695830558753506,0.5383295184756645,0.3097657483840911,0.7609980074193801,0.2404878358730459,0.7595121641269541,0.6118400916043312,0.6556177000087535,0.3443822999912465,0.4254062537526372,0.5745937462473628,0.2906651710275893,0.985984467953571,0.014015532046429025,70.3494141133791,0.318033492683709,0.23695830558753506,0.23695830558753506,4.830839775552472,2.0278822656148563,0.4253037381351063,1.4936894231216062,0.3097657483840911,0.5353818779017356,0.4740263839704498,0.3270740241876688,0.49944121682201387,0.46080291999421114,0.05981439094174049,0.4980923989479734,0.11520072999855278,0.24649611698839274,17.587353528344774,2.0,0.5259736160295502,1.6395704474234787,13.691706047918307,0.8647785990227849,0.23232431128806832,1.1704884020450086,1.7362292197259739,
103,Robb103,189,0,gd,0,189,Wounds,Simulator,0.5687474255309168,0.8069368008955586,0.19306319910444136,0.24116622125350096,0.23593933317222093,0.2865227946366361,0.9188623987749709,0.8442550766679059,0.1557449233320941,0.05749430589306059,0.7273963709898058,0.3193853139803414,0.3024117753905631,0.3833020528589205,0.7973433129008777,0.285243905461953,0.714756094538047,0.8868102780483705,0.28374664991645204,0.716253350083548,0.30228845377996105,0.697711546220039,0.36207445627205515,0.8069368008955586,0.19306319910444136,4.179651039859907,0.3802246400248384,0.3193853139803414,0.3193853139803414,5.2725537486318785,2.6433747567988393,0.21029172021484321,1.8323470779375073,0.3833020528589205,0.5903226828798991,0.3922476388446013,0.5497777014712342,0.3617617112333223,0.6350561654536455,0.03360130837672923,0.6126894241667723,0.15876404136341138,0.20173420022388966,1.0449127599649768,3.0,0.6077523611553988,1.9876932803221212,2.359849002384818,0.8543704939940588,0.2874765396441904,1.420954366762811,1.8954598990111489,
104,Myrcella104,6,0,gd,0,6,Fight,Simulator,0.9606341550302919,0.38999890828889017,0.6100010917111098,0.28311510341274226,0.33267240982814794,0.32685484201256676,0.9993482696721299,0.1796750365486124,0.8203249634513876,0.22299316345855347,0.29077357247408586,0.7500496118439082,0.28173630409508643,0.09537876401615497,0.15585002056890507,0.8116644458984607,0.18833555410153935,0.6773643275882475,0.06155202224709422,0.9384479777529058,0.5741824738419402,0.4258175261580598,0.5650755273227127,0.38999890828889017,0.6100010917111098,0.6393413283817361,0.5727821330628082,0.7500496118439082,0.7500496118439082,4.485716925581314,0.23955086931770098,0.7968998462488944,0.42533386162809883,0.09537876401615497,0.12561439229253002,0.46830411703638875,0.5169133708845304,0.5249389234589347,0.38637154580220123,0.031304033788342935,0.2559929690473656,0.09659288645055031,0.09749972707222254,0.15983533209543402,2.0,0.5316958829636113,0.3495920909971605,0.4139696132626725,0.6247939483904229,0.07153407301211623,0.25690608500214573,1.6966010308108217,
105,Joanna105,310,0,gd,0,310,Starvation,Simulator,0.2702117583405059,0.20789058770556856,0.7921094122944314,0.4927990647637889,0.8301270957931242,0.7165863497224982,0.29226238189731724,0.38194832480244734,0.6180516751975527,0.9497267124297246,0.1604975129864772,0.8247477506219325,0.5841779714594905,0.7589820033226699,0.5262467572028985,0.10425130479759726,0.8957486952024027,0.1963530456462651,0.33603021159240665,0.6639697884075934,0.3916426626325147,0.6083573373674853,0.7179049524975569,0.20789058770556856,0.7921094122944314,0.26245185889584466,0.5159872053920846,0.8247477506219325,0.8247477506219325,4.226499150815718,0.4631092652443424,0.6869503670056792,0.5377229658314547,0.7589820033226699,0.6426143802627842,0.36007037909750095,0.7114758958651316,0.3579699521243497,0.4776675244844675,0.06490866349549894,0.5601409523736258,0.11941688112111687,0.05197264692639214,0.06561296472396116,3.0,0.639929620902499,0.45149721845193685,0.48400934518455474,0.5891349684604967,0.5692365024920024,0.49074364646529206,1.602465006567767,
106,Renly106,24,0,gd,0,24,Fight,Simulator,0.544279703464234,0.9517211140328703,0.0482788859671297,0.6461684497241156,0.04443150141826202,0.7946601750936905,0.6181033409489706,0.7979374492874762,0.20206255071252377,0.6090783952135199,0.9999071754361197,0.5212120317289355,0.6151872369590607,0.7420297506758355,0.6080998622249267,0.8429114622039862,0.15708853779601384,0.4597622675486355,0.312156020816553,0.687843979183447,0.18929939282945396,0.810700607170546,0.47913496168996744,0.9517211140328703,0.0482788859671297,19.71298829639197,0.5147639066329073,0.5212120317289355,0.5212120317289355,4.741142986628866,1.5309267643738051,0.3084457110513277,1.1234330799329795,0.7420297506758355,0.6750648064503811,0.5387668707551347,0.7149368649296413,0.30060719787110035,0.6008960091122355,0.06835413743989564,0.6379804077813083,0.15022400227805888,0.23793027850821757,4.9282470740979925,3.0,0.46123312924486526,1.3085499054657639,4.471964345788033,0.6632843363702503,0.5565223130068766,1.0578740413128014,1.7747536769005563,
107,Robb107,35,0,gd,0,35,Starvation,Simulator,0.05302768951367154,0.4118539878212433,0.5881460121787567,0.6297849611507225,0.47290790085993817,0.40219388069007156,0.07831857138992304,0.4409754074974974,0.5590245925025026,0.2897447338070316,0.2966826373959408,0.5419015711798,0.9774425298536964,0.48047595503931084,0.17617217904127047,0.25529360814012614,0.7447063918598739,0.6303913523223309,0.16142028564491373,0.8385797143550863,0.18348823941334336,0.8165117605866566,0.5277609543939239,0.4118539878212433,0.5881460121787567,0.7002580639721611,0.32218842434561507,0.5419015711798,0.5419015711798,4.063556748396125,0.8137555433497428,0.5533169187282684,0.7269426684759179,0.48047595503931084,0.32832406704029066,0.35417847344625997,0.6595278346971986,0.26540677939393703,0.5554336536808209,0.1086047255392996,0.4418788603605558,0.13885841342020522,0.10296349695531082,0.17506451599304027,2.0,0.64582152655374,0.7143769408310978,0.7294403159798997,0.6035932885540478,0.3603569662794831,0.5963702826472262,1.4981166327603466,
108,Brandon108,37,0,gd,0,37,Starvation,Simulator,0.8339439654788695,0.08881487671927646,0.9111851232807235,0.4208621589465825,0.9317483156233143,0.44562331702227476,0.9449587563679203,0.6093962914819092,0.3906037085180908,0.48856362376998186,0.5940431937780506,0.7091635108690487,0.030405598001031597,0.4765137368582786,0.5279772782384553,0.6628963365323769,0.3371036634676231,0.30716812020259043,0.3448232357377924,0.6551767642622076,0.9659099783152145,0.034090021684785476,0.6450270561065926,0.08881487671927646,0.9111851232807235,0.09747182482468365,0.6932243445099822,0.7091635108690487,0.7091635108690487,4.57148296667163,0.8593170434490077,0.49679030930174345,0.738474798733253,0.4765137368582786,0.5022455075483669,0.5019298930675423,0.5658452505602432,0.716976149784432,0.3918409285304345,0.0033783997778923996,0.4470432180394007,0.09796023213260863,0.022203719179819115,0.024367956206170913,2.0,0.4980701069324577,0.663372660307041,0.6570129788106353,0.5475869024966135,0.35738530264370894,0.5613768744192636,1.7560285703198348,
109,Joanna109,18,0,gd,0,18,Starvation,Simulator,0.4068446051026179,0.6860927361525734,0.3139072638474266,0.18772479788687213,0.7041821847231946,0.26599974045453734,0.5420242118835115,0.7078939592079646,0.2921060407920354,0.5796221726222938,0.4307172203734877,0.5804616924459459,0.0235569987915748,0.9978832913317466,0.9696267875241236,0.4224570795872865,0.5775429204127135,0.05754983499999422,0.35411308568612965,0.6458869143138704,0.8802151555714716,0.11978484442852844,0.579025090359573,0.6860927361525734,0.3139072638474266,2.1856542207511516,0.394319186653968,0.5804616924459459,0.5804616924459459,4.562146524365867,1.2195360493558935,0.38822459134333887,0.9424322300183753,0.9978832913317466,0.9837550394279351,0.44414254131835407,0.8218851028228085,0.5956719374096222,0.5277165631658705,0.0026174443101749777,0.7557358012969028,0.13192914079146761,0.17152318403814334,0.5464135551877879,4.0,0.5558574586816459,1.0457876860815594,1.216871912895189,0.6168335640260098,0.7484124684988099,0.9466626135539763,1.6530277184433368,
110,Sansa110,78,0,gd,0,78,Wounds,Simulator,0.6661437050405186,0.29327449095066827,0.7067255090493317,0.07673756846412105,0.7231625200204956,0.34287324278712483,0.8939442544946336,0.32179143875846516,0.6782085612415348,0.46900680424078034,0.11127772718993478,0.8321907077141397,0.103627997979298,0.32194971253991145,0.20688835887999013,0.09741754561670979,0.9025824543832902,0.1787879610517451,0.46861766712424513,0.5313823328757549,0.9016757335032495,0.09832426649675052,0.6464639063902374,0.29327449095066827,0.7067255090493317,0.41497651803339214,0.4950121482705557,0.8321907077141397,0.8321907077141397,4.02574906955856,0.3866799229738595,0.7295359433990698,0.5009652631155963,0.32194971253991145,0.2644190357099508,0.39150880318523873,0.42666602270783316,0.6920485618709762,0.2503688367958283,0.011514221997699779,0.25739393625288953,0.06259220919895707,0.07331862273766707,0.10374412950834803,2.0,0.6084911968147613,0.42180638001135273,0.4625722637304344,0.6067592003461338,0.24146228440493359,0.3616916814758797,1.5107584799422717,
111,Joffrey111,534,0,grd,0,534,Fight,Simulator,0.599187775195478,0.8741395629642029,0.12586043703579708,0.41688798287526596,0.8958513597092721,0.7378177224843375,0.11225170208373025,0.9255745071266913,0.07442549287330869,0.012270404740360119,0.7110955566309208,0.24315959748364868,0.5347239308134806,0.17867450193428047,0.3819715828623055,0.8382778735887398,0.16172212641126016,0.5976965795987785,0.21846613979867668,0.7815338602013233,0.999631055319863,3.6894468013703996E-4,0.2905733902030034,0.8741395629642029,0.12586043703579708,6.945308498456757,0.6497865230919663,0.24315959748364868,0.24315959748364868,4.217873955065562,3.8064485905761205,0.13067019441008867,2.5811891251874433,0.17867450193428047,0.280323042398293,0.5141860033468542,0.4801041810678019,0.7583359832296945,0.3881855407665295,0.05941377009038673,0.33425429158241127,0.09704638519163238,0.21853489074105073,1.7363271246141891,2.0,0.48581399665314584,2.760081201046336,3.514288151197509,1.0893561118340462,0.13400587645071035,1.8847227595144609,1.6423580827493047,
112,Robert112,60,0,gd,0,60,Fight,Simulator,0.5466813244622228,0.7717267210192604,0.22827327898073957,0.14184568143180876,0.5970511333115421,0.12195662355076087,0.23761289074713599,0.9570540066294849,0.04294599337051508,0.9630707175281614,0.746655131878098,0.7128671372974306,0.23213899088277545,0.5252159311412532,0.9948543615512585,0.9063740367594783,0.09362596324052175,0.2445636814498814,0.5314996519757833,0.4685003480242167,0.581967381883641,0.41803261811635894,0.5560129460020407,0.7717267210192604,0.22827327898073957,3.3807142231674625,0.3908432174437115,0.7128671372974306,0.7128671372974306,4.818981796640732,1.3425419079602934,0.2662530413461536,0.9837789524222468,0.5252159311412532,0.7600351463462558,0.6094684221838154,0.49685813958273495,0.5691362615920906,0.3848898062955673,0.025793221209197272,0.5724624763209115,0.09622245157389182,0.1929316802548151,0.8451785557918656,3.0,0.39053157781618464,1.1396444535278034,1.4830643366942182,0.5731237071622881,0.3939119483559399,0.8910669518038489,1.7452060784312133,
113,Rickon113,124,0,gd,0,124,Fight,Simulator,0.2373479978321783,0.39444546951201864,0.6055545304879814,0.03056395614414631,0.6708652267326719,0.07856211880782804,0.7472355096421005,0.4676198205168487,0.5323801794831513,0.060458085752259194,0.9398450246923242,0.06680305134001518,0.814060098972571,0.3388827542154359,0.32974005591725664,0.715894206257626,0.284105793742374,0.35345491285963004,0.31076695909981344,0.6892330409001866,0.28117217157088437,0.7188278284291156,0.30640663410335184,0.39444546951201864,0.6055545304879814,0.6513789421972582,0.25093745946980056,0.06680305134001518,0.06680305134001518,4.195510404990647,6.999976964177134,0.37718780343543923,4.792380577263235,0.3388827542154359,0.33431140506634627,0.5066652913393599,0.5140578975578112,0.38873793423082936,0.34616883353753297,0.09045112210806344,0.34024011930193965,0.08654220838438324,0.09861136737800466,0.16284473554931456,2.0,0.4933347086606401,4.750732779203481,4.313005608437688,1.9842813271979631,0.25416206566157695,3.2518758746895124,1.5122996621895035,
114,Caitlyn114,21,0,gd,0,21,Starvation,Simulator,0.11529079788094188,0.289392845135505,0.710607154864495,0.6523129369348483,0.336821462044691,0.14252683150345968,0.9204690658893607,0.6994650524213667,0.3005349475786333,0.14680950068942278,0.7484922774297122,0.7446717919694819,0.235285863335835,0.823634751540012,0.07816365463779429,0.7885155637811214,0.21148443621887858,0.3087364562793672,0.7791038989778365,0.2208961010221635,0.5200362398263515,0.4799637601736485,0.6811796117589932,0.289392845135505,0.710607154864495,0.40724729993844355,0.2724485652489765,0.7446717919694819,0.7446717919694819,4.083082451290629,0.9392930683884857,0.4485805623755828,0.7757222330508514,0.823634751540012,0.45089920308890313,0.6419048656897395,0.5222654262810877,0.5399279797653387,0.5661856039096895,0.02614287370398167,0.5085424034992964,0.14154640097742238,0.07234821128387625,0.10181182498461089,3.0,0.3580951343102605,0.7679065139538671,0.7573054665864317,0.5530695592356735,0.617726063655009,0.7178463638542478,1.460557963414529,
